Area,Domain,Process ID,Process,Practice ID,Practice Name,Activity
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.01,Understand business expectations.,"6. Manage expectations by ensuring that business units understand priorities, dependencies, financial constraints and the need to schedule requests."
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.01,Understand business expectations.,"7. Understand the current business environment, process constraints or issues, geographical expansion or contraction, and industry/regulatory drivers."
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.02,"Identify opportunities, risk and constraints for IT to enhance the business.",1. Understand technology trends and new technologies and how these can be applied innovatively to enhance business process performance.
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.02,"Identify opportunities, risk and constraints for IT to enhance the business.","2. Play a proactive role in identifying and communicating with key stakeholders on opportunities, risk and constraints. This includes current and emerging technologies, services and business process models."
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.02,"Identify opportunities, risk and constraints for IT to enhance the business.","3. Collaborate in agreeing on next steps for major new initiatives in co-operation with portfolio management, including business case development."
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.02,"Identify opportunities, risk and constraints for IT to enhance the business.",4. Ensure that the business and IT understand and appreciate the strategic objectives and enterprise architecture vision.
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.02,"Identify opportunities, risk and constraints for IT to enhance the business.",5. Co-ordinate when planning new IT initiatives to ensure integration and alignment with the enterprise architecture.
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.03,Manage the business relationship.,"1. Assign a relationship manager as a single point of contact for each significant business unit. Ensure that a single counterpart is identified in the business organisation and the counterpart has business understanding, sufficient technology awareness and the appropriate level of authority."
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.03,Manage the business relationship.,2. Manage the relationship in a formalised and transparent way that ensures a focus on achieving a common and shared goal of successful enterprise outcomes in support of strategic goals and within the constraint of budgets and risk tolerance.
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.03,Manage the business relationship.,3. Define and communicate a complaints and escalation procedure to resolve any relationship issues.
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.03,Manage the business relationship.,"4. Plan specific interactions and schedules based on mutually agreed-on objectives and common language (service and performance review meetings, review of new strategies or plans, etc.)."
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.03,Manage the business relationship.,5. Ensure that key decisions are agreed on and approved by relevant accountable stakeholders.
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.04,Co-ordinate and communicate.,"1. Co-ordinate and communicate changes and transition activities such as project or change plans, schedules, release policies, release known errors, and training awareness."
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.04,Co-ordinate and communicate.,"2. Co-ordinate and communicate operational activities, roles and responsibilities, including the definition of request types, hierarchical escalation, major outages (planned and unplanned), and contents and frequency of service reports."
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.04,Co-ordinate and communicate.,3. Take ownership of the response to the business for major events that may influence the relationship with the business. Provide direct support if required.
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.04,Co-ordinate and communicate.,"4. Maintain an end-to-end communication plan that defines the content, frequency and recipients of service delivery information, including status of value delivered and any risk identified."
Management,"Align, Plan and Organise",APO08,Manage Relationships,APO08.05,Provide input to the continual improvement of services.,1. Perform customer and provider satisfaction analysis. Ensure that issues are actioned and report results and status.
