Area,Domain,Objective ID,Objective,Practice ID,Practice Name,Activity
Management,"Align, Plan and Organize",APO12,Managed Risk,APO12.05,Define a risk management action portfolio.,1.  Maintain an inventory of control activities that are in place to mitigate risk and that enable risk to be taken in line with the risk appetite and tolerance. Classify control activities and map them to specific I&T risk scenarios and aggregations of I&T risk scenarios.
Management,"Align, Plan and Organize",APO12,Managed Risk,APO12.05,Define a risk management action portfolio.,2.  Determine whether each organizational entity monitors risk and accepts accountability for operating within its individual and portfolio tolerance levels.
Management,"Align, Plan and Organize",APO12,Managed Risk,APO12.05,Define a risk management action portfolio.,"3.  Define a balanced set of project proposals designed to reduce risk and/or projects that enable strategic enterprise opportunities, considering costs, benefits, effect on current risk profile and regulations."
Management,"Align, Plan and Organize",APO12,Managed Risk,APO12.06,Respond to risk.,"1.  Prepare, maintain and test plans that document the specific steps to take when a risk event may cause a significant operational or development incident with serious business impact. Ensure that plans include pathways of escalation across the enterprise."
Management,"Align, Plan and Organize",APO12,Managed Risk,APO12.06,Respond to risk.,2.  Apply the appropriate response plan to minimize the impact when risk incidents occur.
Management,"Align, Plan and Organize",APO12,Managed Risk,APO12.06,Respond to risk.,3.  Categorize incidents and compare I&T-related loss exposures against risk tolerance thresholds. Communicate business impacts to decision makers as part of reporting and update the risk profile.
Management,"Align, Plan and Organize",APO12,Managed Risk,APO12.06,Respond to risk.,4.  Examine past adverse events/losses and missed opportunities and determine root causes.
Management,"Align, Plan and Organize",APO12,Managed Risk,APO12.06,Respond to risk.,"5.  Communicate root cause, additional risk response requirements and process improvements to appropriate decision makers. Ensure that the cause, response requirements and process improvement are included in risk governance processes."
Management,"Align, Plan and Organize",APO13,Managed Security,APO13.01,Establish and maintain an information security management system (ISMS).,"1.  Define the scope and boundaries of the information security management system (ISMS) in terms of the characteristics of the enterprise, the organization, its location, assets and technology. Include details of, and justification for, any exclusions from the scope."
Management,"Align, Plan and Organize",APO13,Managed Security,APO13.01,Establish and maintain an information security management system (ISMS).,2.  Define an ISMS in accordance with enterprise policy and the context in which the enterprise operates.
Management,"Align, Plan and Organize",APO13,Managed Security,APO13.01,Establish and maintain an information security management system (ISMS).,3.  Align the ISMS with the overall enterprise approach to the management of security.
Management,"Align, Plan and Organize",APO13,Managed Security,APO13.01,Establish and maintain an information security management system (ISMS).,4.  Obtain management authorization to implement and operate or change the ISMS.
Management,"Align, Plan and Organize",APO13,Managed Security,APO13.01,Establish and maintain an information security management system (ISMS).,5.  Prepare and maintain a statement of applicability that describes the scope of the ISMS.
Management,"Align, Plan and Organize",APO13,Managed Security,APO13.01,Establish and maintain an information security management system (ISMS).,6.  Define and communicate Information security management roles and responsibilities.
Management,"Align, Plan and Organize",APO13,Managed Security,APO13.01,Establish and maintain an information security management system (ISMS).,7.  Communicate the ISMS approach.
Management,"Align, Plan and Organize",APO13,Managed Security,APO13.02,Define and manage an information security and privacy risk treatment plan.,"1.  Formulate and maintain an information security risk treatment plan aligned with strategic objective and the enterprise architecture. Ensure that the plan identifies the appropriate and optimal management practices and security solutions, with associated resources, responsibilities and priorities for managing identified information security risk."
Management,"Align, Plan and Organize",APO13,Managed Security,APO13.02,Define and manage an information security and privacy risk treatment plan.,2.  Maintain as part of the enterprise architecture an inventory of solution components that are in place to manage security-related risk.
